,cycle,species,biomass
1721,154,Longilinea_sp.,8.997374897
1722,154,Hydrogenophaga_aromaticivorans,0.100809893
1723,154,Clostridium_fungisolvens,34.84156613
1724,154,Geovibrio_thiophilus,5.393416913
1725,155,Mariniplasma_anaerobium,9.293250556
1726,155,Geobacter_metallireducens_strain_GS-15,3.010202267
1727,155,Methanosarcina_acetivorans,1.063099134
1728,155,Methanobacterium_formicicum,6.288514271
1729,155,Magnetospirillum_magneticum,0.374387843
1730,155,Tepidimonas_charontis,15.98734563
1731,155,Gudongella_oleilytica,6.717023988
1732,155,Desulfomicrobium_baculatum,4.080350842
1733,155,Parabacteroides_goldsteinii,2.723038753
1734,155,Thermincola_ferriacetica,0.363885471
1735,155,Dechloromonas_aromatica,0.870704152
1736,155,Longilinea_sp.,9.118762457
1737,155,Hydrogenophaga_aromaticivorans,0.09495206
1738,155,Clostridium_fungisolvens,34.73980744
1739,155,Geovibrio_thiophilus,5.274675133
1740,156,Mariniplasma_anaerobium,9.455337276
1741,156,Geobacter_metallireducens_strain_GS-15,3.018918026
1742,156,Methanosarcina_acetivorans,1.054538558
1743,156,Methanobacterium_formicicum,6.2724582
1744,156,Magnetospirillum_magneticum,0.360702237
1745,156,Tepidimonas_charontis,16.0823119
1746,156,Gudongella_oleilytica,6.722660577
1747,156,Desulfomicrobium_baculatum,4.033939517
1748,156,Parabacteroides_goldsteinii,2.656753282
1749,156,Thermincola_ferriacetica,0.356962697
1750,156,Dechloromonas_aromatica,0.8615783
1751,156,Longilinea_sp.,9.239256362
1752,156,Hydrogenophaga_aromaticivorans,0.089423425
1753,156,Clostridium_fungisolvens,34.63676288
1754,156,Geovibrio_thiophilus,5.158396757
1755,157,Mariniplasma_anaerobium,9.616994919
1756,157,Geobacter_metallireducens_strain_GS-15,3.027839847
1757,157,Methanosarcina_acetivorans,1.046030028
1758,157,Methanobacterium_formicicum,6.256516761
1759,157,Magnetospirillum_magneticum,0.347520506
1760,157,Tepidimonas_charontis,16.17429829
1761,157,Gudongella_oleilytica,6.727991095
1762,157,Desulfomicrobium_baculatum,3.988065069
1763,157,Parabacteroides_goldsteinii,2.591947284
1764,157,Thermincola_ferriacetica,0.35015885
1765,157,Dechloromonas_aromatica,0.852546014
1766,157,Longilinea_sp.,9.358856177
1767,157,Hydrogenophaga_aromaticivorans,0.084206261
1768,157,Clostridium_fungisolvens,34.53249099
1769,157,Geovibrio_thiophilus,5.044537906
1770,158,Mariniplasma_anaerobium,9.778190219
1771,158,Geobacter_metallireducens_strain_GS-15,3.036996674
1772,158,Methanosarcina_acetivorans,1.03757524
1773,158,Methanobacterium_formicicum,6.24070364
1774,158,Magnetospirillum_magneticum,0.334825962
1775,158,Tepidimonas_charontis,16.26333627
1776,158,Gudongella_oleilytica,6.733024476
1777,158,Desulfomicrobium_baculatum,3.942721709
1778,158,Parabacteroides_goldsteinii,2.528593808
1779,158,Thermincola_ferriacetica,0.34347291
1780,158,Dechloromonas_aromatica,0.843610089
1781,158,Longilinea_sp.,9.477563386
1782,158,Hydrogenophaga_aromaticivorans,0.079283692
1783,158,Clostridium_fungisolvens,34.42704697
1784,158,Geovibrio_thiophilus,4.933054952
1785,159,Mariniplasma_anaerobium,9.938893121
1786,159,Geobacter_metallireducens_strain_GS-15,3.046414985
1787,159,Methanosarcina_acetivorans,1.02917569
1788,159,Methanobacterium_formicicum,6.225031285
1789,159,Magnetospirillum_magneticum,0.322602118
1790,159,Tepidimonas_charontis,16.34945948
1791,159,Gudongella_oleilytica,6.737769071
1792,159,Desulfomicrobium_baculatum,3.897903501
1793,159,Parabacteroides_goldsteinii,2.466665996
1794,159,Thermincola_ferriacetica,0.336903793
1795,159,Dechloromonas_aromatica,0.834772806
1796,159,Longilinea_sp.,9.595381303
1797,159,Hydrogenophaga_aromaticivorans,0.07463966
1798,159,Clostridium_fungisolvens,34.32048268
1799,159,Geovibrio_thiophilus,4.823904508
